NEW OFFICE,EST_ID,NEW TASK ID,NEW ENF TASK,EST_NAME
Barkatpura,APHYD3459639000,12203,-1,NUTRIBOQUE FOODS AND BEVERAGES PRIVATE LIMITED
Barkatpura,APHYD3461075000,11605,-1,SIX SIGMA SOLUTIONS
Barkatpura,APHYD3463302000,12006,-1,PALLAVI INTERNATIONAL SCHOOL POCHARAM
Barkatpura,APHYD3470483000,11801,-1,AULMORIS PHARMACEUTICALS PRIVATE LIMITED
Barkatpura,APHYD3470949000,11901,-1,LALITA DEVI
Barkatpura,APHYD3505774000,11706,-1,IVISHAI QUANTUM PRIVATE LIMITED
Barkatpura,APHYD3510768000,12105,-1,DEVIKA ENTERPRISE
Barkatpura,APHYD3510968000,12303,-1,FLY INFOTECH SERVICES PRIVATE LIMITED
Barkatpura,APHYD3517523000,12002,-1,FB AGRI VET PRIVATE LIMITED
Barkatpura,APHYD3528793000,,,VERDANT ANALYTICAL TECHNOLOGIES PRIVATE LIMITED
Barkatpura,APHYD3533170000,,,ONSH TECHNOLOGIES PRIVATE LIMITED
Barkatpura,APHYD3533771000,,,SRI SAI ENTERPRISES
Barkatpura,APHYD3534839000,,,SRI RAJESHWARI ENTERPRISES PRIVATE LIMITED
Barkatpura,APHYD3536349000,,,VENATURE DHRUVIK BIOENERGIES PRIVATE LIMITED
Barkatpura,APHYD3543259000,,,SUNERA INTERNATIONAL (OPC) PRIVATE LIMITED
Barkatpura,APHYD0073925000,12203,50301,PYRAMID SECURITY SERVICE
Barkatpura,APHYD1449628000,12002,50404,SR INFRA PROJECTS
Barkatpura,APHYD3026250000,12402,51901,DIGITICY AGENCY (OPC) PRIVATE LIMITED
Barkatpura,APHYD3026343000,12404,51601,77 HOTELS & SERVICES PRIVATE LIMITED
Barkatpura,APHYD3027021000,11605,51603,TRUST SECURITY SERVICES
Barkatpura,APHYD3039928000,11901,51603,EQUITYEDGE PRIVATE LIMITED
Barkatpura,APHYD3043894000,12301,51601,VINPACT DIGITAL STRATEGIES PRIVATE LIMITED
Barkatpura,APHYD3046796000,12101,51601,VIVAR REAL ESTATE PRIVATE LIMITED
Barkatpura,APHYD3048154000,12402,51603,EGG PRO INDIA PRIVATE LIMITED
Barkatpura,APHYD3050359000,12105,51603,RUPIESTRY LABS PRIVATE LIMITED
Barkatpura,APHYD3055261000,12403,51603,SRI PADMAVATHI COTTON MILLS
Barkatpura,APHYD3056574000,11803,51601,GLOBARIZE ENTERPRISE PRIVATE LIMITED
Barkatpura,APHYD3412377000,,52001,RINNEGAN STUDIOS (OPC) PRIVATE LIMITED
Barkatpura,APHYD3416378000,,52001,BHARATH OHO 369 PRIVATE LIMITED
Barkatpura,APHYD3427926000,,,PLUGD IN MEDIA & EVENTS PRIVATE LIMITED
Barkatpura,APHYD3435230000,,,CORBELOX INDIA SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD3435940000,,,BTCAAS CONSULTANTS PRIVATE LIMITED
Barkatpura,APHYD3436885000,,,MAHAVIR INTERIOR
Barkatpura,APHYD3441744000,,,MEEMETO MEDIA PRIVATE LIMITED
Barkatpura,APHYD3448394000,,,ANANTYAM FOUNDATION
Barkatpura,APHYD3455067000,,,NFORCE SECURITY SERVICES PRIVATE LIMITED
Barkatpura,APHYD3458764000,,,SARVAH RESOURCES (OPC) PRIVATE LIMITED
Barkatpura,APHYD3460875000,,,AKCRI PROJECTS PRIVATE LIMITED
Barkatpura,APHYD3462570000,,,AWESOME NITROGEN PRIVATE LIMITED
Barkatpura,APHYD3463516000,,,POLARIS MAN POWER AGENCY PRIVATE LIMITED
Barkatpura,APHYD3464108000,,,REGENICS MULTI DISCIPLINARY REHAB PRIVATE LIMITED
Barkatpura,APHYD3468147000,,,KST ELECTRO MECHANICAL PROJECT PRIVATE LIMITED
Barkatpura,APHYD3469662000,,,META ADVANCED FUELS PRIVATE LIMITED
Barkatpura,APHYD3481128000,,,SRI HANU GOLD FOODS INDUSTRIES PRIVATE LIMITED
Barkatpura,APHYD3482679000,,,WYXIO SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD3486102000,,,TRISTAR GLOBAL ACADEMY PRIVATE LIMITED
Barkatpura,APHYD3491821000,,,VIRTUOIT AND CONSULTING SERVICES PRIVATE LIMITED
Barkatpura,APHYD3492171000,,,NMC ENTERPRISES
Barkatpura,APHYD3508462000,,,VKAN STORE (OPC) PRIVATE LIMITED
Barkatpura,APHYD3509555000,,,GREEN POWER INFRASTRUCTURE PRIVATE LIMITED
Barkatpura,APHYD3512854000,,,QED BLACKBOX FACTORIES PRIVATE LIMITED
Barkatpura,APHYD3515125000,,,NAVEENARADHA ESSENTIALS (OPC) PRIVATE LIMITED
Barkatpura,APHYD3518262000,,,AIKYAM JEWELS PRIVATE LIMITED
Barkatpura,APHYD3519755000,,,MINDBEAT CONSULTING PRIVATE LIMITED
Barkatpura,APHYD3520653000,,,REGIFY INDIA PRIVATE LIMITED
Barkatpura,APHYD0023747000,12302,50202,"NORMAK FASHIONS (P) LTD.,"
Barkatpura,APHYD0059556000,12303,50202,ISMAIL MAN POWER CONSULTANACY
Barkatpura,APHYD0061711000,11601,50202,VE VEES MANAGERIAL SERVICES
Barkatpura,APHYD0063527000,12004,50202,JAGINI SERVICES
Barkatpura,APHYD0073913000,12303,50202, SHRI LAKSHMI NARASIMHA ENTERPRISES
Barkatpura,APHYD0082119000,12303,50202,EXEY MANPOWER SERVICES INDIA PVT LTD
Barkatpura,APHYD0082515000,12303,50202,KS EDUCATIONAL SOCIETY
Barkatpura,APHYD1032519000,12304,50202,KRISHNARJUNA TRAVELS
Barkatpura,APHYD1034774000,12301,50202,GUARDS MANAGEMENT SERVICES
Barkatpura,APHYD1126179000,12302,50202,ARPANA CIVIL AND ELECTRICAL ENTERPRISES
Barkatpura,APHYD1314434000,12303,50202,INFLATABLE PROMOS
Barkatpura,APHYD1367569000,12301,50202,MADU THIRUPATHI REDDY
Barkatpura,APHYD1379714000,12302,50202,VIDYAPEET EDUCATIONAL SOCIETY
Barkatpura,APHYD1381001000,12303,50202,KOUSHIK REDDY EDUCATIONAL SOCIETY
Barkatpura,APHYD1397994000,12302,50202,HB MANPOWER SERVICES
Barkatpura,APHYD1462873000,12303,50202,GREEN STARS  FACILITY MANAGEMENT SERVICES
Barkatpura,APHYD1487928000,12304,50202,SARAT INTEGRATED PEST SERVICES
Barkatpura,APHYD1516248000,12303,50202,SYMBIO PLAST (INDIA) PRIVATE LIMITED
Barkatpura,APHYD1525228000,12302,50202,ARNAV VISHISHTA CONSTRUCTIONS (INDIA) PRIVATE LIMITED
Barkatpura,APHYD1530073000,12302,50202,CHICHLAM BUSINESS SERVICES PRIVATE LIMITED
Barkatpura,APHYD1556531000,12304,50202,Y ROSHI REDDY CIVIL CONTRACTOR
Barkatpura,APHYD1562817000,12301,50202,SRI SAI SARASWATHI EDUCATIONAL SOCIETY
Barkatpura,APHYD1563138000,12303,50202,NRS EDUCATIONAL SOCIETY
Barkatpura,APHYD1564605000,11901,50202,SRI VIGNAN EDUCATIONAL SOCIETY BODUPPAL
Barkatpura,APHYD1571152000,12204,50202,BALAVANI EDUCATIONAL SOCIETY
Barkatpura,APHYD1577461000,12305,50202,M N SECURITY SERVICES
Barkatpura,APHYD1580983000,12305,50202,KAVATI BALRAJ
Barkatpura,APHYD1584266000,12305,50202,SHIVA SAI ENTERPRISES
Barkatpura,APHYD1587603000,12305,50102,SUNRISE ENGINEERS
Barkatpura,APHYD1588532000,12305,50202,ASIAN ENGINEERING COMPANY
Barkatpura,APHYD1593891000,12301,50202,GVN STAR INFRA SERVICES
Barkatpura,APHYD1603384000,12302,50202,"AMARJYOTHI ELECTRICAL&ENGG, WORKS"
Barkatpura,APHYD1613273000,12303,50202,NEW THE LOTUS EDUCATIONAL SOCIETY
Barkatpura,APHYD1614307000,12304,50202,SOLIS PHARMACETICALS
Barkatpura,APHYD1616089000,12305,50202,SREE SECURITY AND MANPOWER SERVICES
Barkatpura,APHYD1618598000,12301,50202,SRI SAI KRISHNA SECURITY SERVICES AND MANPOWER SUPPLY
Barkatpura,APHYD1635797000,12301,50203,SRI VENKATESHWARA EDUCATIONAL SOCIETY
Barkatpura,APHYD1637618000,12301,50202,VEER ASSOCIATES
Barkatpura,APHYD1645065000,12301,50202,KEERTHI ELECTRICALS
Barkatpura,APHYD1656808000,12305,50202,CLEAN AND CARE MEGHANA FACILITY MANAGEMENT SERVICES
Barkatpura,APHYD1663458000,12304,50202,VAMSHI ELECTRICAL AND CIVIL WORKS
Barkatpura,APHYD1673237000,12302,50202,ALFA SECURITY AND MANPOWER SERVICES
Barkatpura,APHYD1685286000,12301,50202,MACVIN PROJECTS
Barkatpura,APHYD1689342000,12301,50202,SRI SAI ENGINEERINGS
Barkatpura,APHYD1701693000,12304,50202,S S FACILITY SERVICES
Barkatpura,APHYD1760119000,12305,50202,LAKSHMI GROUP OF SERVICES
Barkatpura,APHYD1823190000,12303,50202,KODAWATH PREMCHAND
Barkatpura,APHYD1845538000,12305,50202,ARANOX LABORATORIES PRIVATE LIMITED
Barkatpura,APHYD1945537000,12303,50202,PINEGROVE JR COLLEGE
Barkatpura,APHYD1955615000,12304,50202,BHADRA ENTERPRISES
Barkatpura,APHYD1967639000,12305,50202,SRI SAI AVIATION
Barkatpura,APHYD1972036000,12301,50202,SRI VENKATASAI INFRA PROJECTS
Barkatpura,APHYD2003478000,12303,50202,AADHYA POWERTECH
Barkatpura,APHYD2052599000,12301,50202,VAISHNAVI ASSOCIATES
Barkatpura,APHYD2058296000,12301,50202,DURGA MANPOWER FACILITIES
Barkatpura,APHYD2058327000,12302,50202,JAYAS MANAGEMENT SERVICE
Barkatpura,APHYD2058462000,12303,50202,BISWJEET ALLIED AND SECURITY SERVICES
Barkatpura,APHYD2062268000,12305,50202,SUM COMMUNICATIONS
Barkatpura,APHYD2064799000,12301,50202,INTEG ENVICON SYSTEMS PRIVATE LIMITED
Barkatpura,APHYD2071753000,12304,50202,JAGGU VOLT-AMPERE LLP
Barkatpura,APHYD2073137000,12303,50202,HARSHITH ENTERPRISES
Barkatpura,APHYD2087875000,12303,50202,FALCONRY BIOMED PRIVATE LIMITED
Barkatpura,APHYD2092380000,12302,50202,PROVYBE PRIVATE LIMITED
Barkatpura,APHYD2092639000,12304,50202,NAAREEMAN FOODS AND BEVERAGES PRIVATE LIMITED
Barkatpura,APHYD2093162000,12304,50202,JVG MANAGEMENT CONSULTING PRIVATE LIMITED
Barkatpura,APHYD2093183000,12305,50202,HANITHA PUBLICATIONS PRIVATE LIMITED
Barkatpura,APHYD2095616000,12305,50202,VUKKALKAR HEALTHCARE PRIVATE LIMITED
Barkatpura,APHYD2098337000,12304,50202,SARVOTHAM VATI INFRASTRUCTURES INDIA PRIVATE LIMITED
Barkatpura,APHYD2106409000,12303,50202,SHIPRO TRANSWORLD PRIVATE LIMITED
Barkatpura,APHYD2111051000,12303,50202,COPIOUS INFRA PROJECTS PRIVATE LIMITED
Barkatpura,APHYD2113865000,12302,50202,CRYSTALLINE CONSULTING PRIVATE LIMITED
Barkatpura,APHYD2115166000,12305,50202,SREE SAI KK FACILITY SERVICES (OPC) PRIVATE LIMITED
Barkatpura,APHYD2122496000,12302,50202,HEYDOCH LIFE SCIENCES PRIVATE LIMITED
Barkatpura,APHYD2128168000,12305,50202,KRISHNA'S SATYAM TRADING PRIVATE LIMITED
Barkatpura,APHYD2129656000,12302,50202,TRK PHARMA PRIVATE LIMITED
Barkatpura,APHYD2131407000,12304,50202,SPARKLINGKIND PRIVATE LIMITED
Barkatpura,APHYD2131985000,12301,50202,BASEFORCE PRIVATE LIMITED
Barkatpura,APHYD2136719000,12301,50202,PIRIDI J ECO PRIVATE LIMITED
Barkatpura,APHYD2138368000,12305,50202,WEFARE HEALTH PRIVATE LIMITED
Barkatpura,APHYD2145842000,12305,50202,DOMINATE DIGITAL WORLD PRIVATE LIMITED
Barkatpura,APHYD2150390000,12302,50202,MGR PROPERTIES AND CONSTRUCTIONS PRIVATE LIMITED
Barkatpura,APHYD2150559000,12303,50202,G.R.N MARKETING INDIA PRIVATE LIMITED
Barkatpura,APHYD2151455000,12302,50202,SANPRASTHA INNOVATIVE LABORATORIES PRIVATE LIMITED
Barkatpura,APHYD2156648000,12303,50202,VOJOY GAMES PRIVATE LIMITED
Barkatpura,APHYD2157992000,12302,50202,TRIDE INNOVATIVE TECHNOLOGIES PRIVATE LIMITED
Barkatpura,APHYD2159008000,12301,50202,HEALTH FACTORY PRIVATE LIMITED
Barkatpura,APHYD2166218000,12303,50202,IKC TELECOM INFRASTRUCTURE PRIVATE LIMITED
Barkatpura,APHYD2171144000,12303,50202,STAR4RALL IT SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2173314000,12305,50202,FAVNOX PHARMACEUTICALS PRIVATE LIMITED
Barkatpura,APHYD2174888000,12303,50202,ENVIROTECH AKVA PRIVATE LIMITED
Barkatpura,APHYD2177668000,12302,50202,KITIME GLOBAL SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2194318000,12303,50202,KMEDIA BROADCASTING INDIA PRIVATE LIMITED
Barkatpura,APHYD2200001000,12305,50202,VPE HEALTHCARE SERVICES PRIVATE LIMITED
Barkatpura,APHYD2206995000,12301,50202,STRUCTCON DESIGN AND ENGINEERING SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2208963000,12303,50202,TORG TECHNOLOGIES PRIVATE LIMITED
Barkatpura,APHYD2220199000,12303,50202,GLOBAL TECHNOLOGIES AND SERVICES
Barkatpura,APHYD2224050000,12302,50202,FORTUNEVC PRIVATE LIMITED
Barkatpura,APHYD2236644000,12305,50202,SRIPRATHAM TEXTILES PRIVATE LIMITED
Barkatpura,APHYD2237095000,12301,50202,ASPIRE RURAL MISSION FOR YOUTH FOUNDATION
Barkatpura,APHYD2241357000,12305,50202,ENVIROBOTICS PRIVATE LIMITED
Barkatpura,APHYD2244087000,12301,50202,PDIGI MARKETING PRIVATE LIMITED
Barkatpura,APHYD2244377000,12304,50202,DRONE PHARMACEUTICALS PRIVATE LIMITED
Barkatpura,APHYD2244396000,12304,50202,MANI EXPRESS PRIVATE LIMITED
Barkatpura,APHYD2250846000,12303,50202,SRI SAI RAM MANPOWER SUPPLY
Barkatpura,APHYD2253702000,12303,50202,NEMA LEARN EDUCATION PRIVATE LIMITED
Barkatpura,APHYD2256318000,12301,50202,NKHK SOLUTIONS UIANDUX PRIVATE LIMITED
Barkatpura,APHYD2256526000,12302,50202,THIRANG FOODS PRIVATE LIMITED
Barkatpura,APHYD2256758000,12303,50202,RAAHINYA ESTATES N CONSTRUCTIONS PRIVATE LIMITED
Barkatpura,APHYD2259274000,12302,50202,VEDA GATE ACADEMY PRIVATE LIMITED
Barkatpura,APHYD2261754000,12301,50202,SURYAVAMSAM CORPORATE SERVICES PRIVATE LIMITED
Barkatpura,APHYD2261786000,12302,50202,BLUE REGISTER WORK FORCE PRIVATE LIMITED
Barkatpura,APHYD2261949000,12303,50202,SREEEDIBLE OIL  FOODS PRIVATE LIMITED
Barkatpura,APHYD2266856000,12302,50202,VBRIANQ CONSULTING PRIVATE LIMITED
Barkatpura,APHYD2276192000,12301,50202,VAKITI PHARMA DISTRIBUTIONS PRIVATE LIMITED
Barkatpura,APHYD2279490000,12304,50202,VILTIS HEALTHCARE PRIVATE LIMITED
Barkatpura,APHYD2281203000,12301,50202,VCS CHEMTECH PRIVATE LIMITED
Barkatpura,APHYD2284015000,12302,50202,MRNS IT SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2284342000,12303,50202,JCS BISCUITS PRIVATE LIMITED
Barkatpura,APHYD2285736000,12304,50202,LANCELOT ENTERPRISES
Barkatpura,APHYD2286091000,12301,50202,PALLAVI MODEL SCHOOL
Barkatpura,APHYD2289910000,12301,50202,SUNSHADE SOLUTIONS
Barkatpura,APHYD2294197000,12303,50202,NGR LABORATORIES PRIVATE LIMITED
Barkatpura,APHYD2294991000,12301,50202,APOTHECA PHARMACEUTICALS PRIVATE LIMITED
Barkatpura,APHYD2295040000,12302,50202,VELDI GLOBAL PRIVATE LIMITED
Barkatpura,APHYD2295521000,12304,50202,AGASTY ENERGY LABS PRIVATE LIMITED
Barkatpura,APHYD2296737000,12301,50202,RIOZON ENTERTAINMENT PRIVATE LIMITED
Barkatpura,APHYD2297475000,12302,50202,VISIT LANDS PRIVATE LIMITED
Barkatpura,APHYD2299805000,12303,50202,ADHARV MANAGEMENT SERVICES PRIVATE LIMITED
Barkatpura,APHYD2299922000,12304,50202,NATIONAL COOLING TOWERS SERVICES
Barkatpura,APHYD2302071000,12301,50202,ASHOKTHOTAKURI
Barkatpura,APHYD2302154000,12302,50202,SHIPRO EXPRESS PRIVATE LIMITED
Barkatpura,APHYD2306281000,12301,50202,HELEN PHARMACEUTICALS PRIVATE LIMITED
Barkatpura,APHYD2310856000,12301,50202,VENPAARG PHARMA PRIVATE LIMITED
Barkatpura,APHYD2311373000,12302,50202,TSEPS PRIVATE LIMITED
Barkatpura,APHYD2318421000,12301,50202,SINTLEY TECHNOLOGIES PRIVATE LIMITED
Barkatpura,APHYD2322067000,12104,50202,STYWEL LIFE SCIENCES PRIVATE LIMITED
Barkatpura,APHYD2326263000,12106,50202,DHANUSH GARMENTS
Barkatpura,APHYD2334541000,12204,50202,BBMC BUILDERS AND DEVELOPERS PRIVATE LIMITED
Barkatpura,APHYD2341207000,12205,50202,INTEGEASY PRIVATE LIMITED
Barkatpura,APHYD2343540000,12205,50202,LEVELUP MEDIA PRIVATE LIMITED
Barkatpura,APHYD2349387000,12301,50202,SRP GLOTECH PRIVATE LIMITED
Barkatpura,APHYD2361928000,12302,50202,VEDITHA EVENTS (OPC) PRIVATE LIMITED
Barkatpura,APHYD2365041000,12303,50202,PATHNXT TECHNOLOGIES PRIVATE LIMITED
Barkatpura,APHYD2369946000,12301,50202,CODING SQUIRREL PRIVATE LIMITED
Barkatpura,APHYD2372620000,12302,50202,NUTRIZEN LIFE SCIENCES PRIVATE LIMITED
Barkatpura,APHYD2373757000,12301,50202,DAILY LABOUR HUB (OPC) PRIVATE LIMITED
Barkatpura,APHYD2381909000,12303,50202,BROKEN ENTREPRENEURS PRIVATE LIMITED
Barkatpura,APHYD2382526000,12304,50202,VUKKALKAR FOUNDATION
Barkatpura,APHYD2385384000,12303,50202,BLINKING MINDS EDUTECH PRIVATE LIMITED
Barkatpura,APHYD2388740000,12302,50202,PUNSAN SOFT SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2403814000,12302,50202,SRIK CONSULTING SERVICES PRIVATE LIMITED
Barkatpura,APHYD2405245000,12302,50202,HANY SUPERMARKET PRIVATE LIMITED
Barkatpura,APHYD2406768000,12305,50202,DIVINE SHEEP AND GOAT FARMERS DEVELOPMENT PRIVATE LIMITED
Barkatpura,APHYD2408476000,12303,50202,HANY PRINT  SIGN SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2413778000,12302,50202,JOVIN ENTERPRISES PRIVATE LIMITED
Barkatpura,APHYD2416897000,12304,50202,VAREN LIFESCIENCES PRIVATE LIMITED
Barkatpura,APHYD2418304000,12301,50202,KLNS CONSTRUCTION
Barkatpura,APHYD2420224000,12304,50202,RVP MEDICAL DIAGNOSTIC AND RESEARCH CENTRE PRIVATE LIMITED
Barkatpura,APHYD2420281000,12305,50202,SSP CHIT FUND PRIVATE LIMITED
Barkatpura,APHYD2424048000,12304,50202,BIZTON TECHNOLOGIES PRIVATE LIMITED
Barkatpura,APHYD2424826000,12305,50202,LIAFON SOFTWARE PRIVATE LIMITED
Barkatpura,APHYD2431269000,12304,50202,C  V LIFE SCIENCES PRIVATE LIMITED
Barkatpura,APHYD2431792000,12305,50202,KPJ-AGRO TECH PRIVATE LIMITED
Barkatpura,APHYD2432125000,12305,50202,VIBA TECH SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2432458000,12302,50202,ABHIMANA THEATRE PICTURES PRIVATE LIMITED
Barkatpura,APHYD2433582000,12304,50202,TECHELITE IT DEVELOPMENT PRIVATE LIMITED
Barkatpura,APHYD2437797000,12302,50202,VUKKALKAR RETAIL PRIVATE LIMITED
Barkatpura,APHYD2447873000,12301,50202,XPERTBIO INNOVATION CENTER PRIVATE LIMITED
Barkatpura,APHYD2448235000,12302,50202,DEVARAI CONSTRUCTIONS PRIVATE LIMITED
Barkatpura,APHYD2450389000,12303,50202,SRINAAS CHEMICALS AND PHARMACEUTICALS PRIVATE LIMITED
Barkatpura,APHYD2452350000,12304,50202,KALYANI ELECTRICAL AND CIVIL WORKS
Barkatpura,APHYD2452970000,12305,50202,SVARD INDIA ORGANIC PRIVATE LIMITED
Barkatpura,APHYD2459785000,12305,50202,LAPETUS PHARMACEUTICALS PRIVATE LIMITED
Barkatpura,APHYD2460932000,12305,50202,KOUNDINYA HOSPITALS (OPC) PRIVATE LIMITED
Barkatpura,APHYD2464407000,12301,50202,TECHACCEL INDIA PRIVATE LIMITED
Barkatpura,APHYD2468113000,12303,50202,BRZEE AURA REALTY PRIVATE LIMITED
Barkatpura,APHYD2468842000,12305,50202,VAHANPOINT TECHNOLOGY PRIVATE LIMITED
Barkatpura,APHYD2475066000,12302,50202,ZPROWESS SOFT PRIVATE LIMITED
Barkatpura,APHYD2476732000,12305,50202,AVANI VISHISHTA CONSTRUCTIONS LLP
Barkatpura,APHYD2482377000,12304,50202,NARESH CONSULTANCY SERVICES PRIVATE LIMITED
Barkatpura,APHYD2483838000,12301,50202,HANVITHA CATERS AND EVENTS
Barkatpura,APHYD2484881000,12303,50202,GLOBAL SENTINEL IT SERVICES (OPC) PRIVATE LIMITED
Barkatpura,APHYD2488924000,12302,50202,KCCD MINES  MINERALS PRIVATE LIMITED
Barkatpura,APHYD2490884000,12302,50202,DIVINE POWER GENERATION PRIVATE LIMITED
Barkatpura,APHYD2495210000,12303,50202,ATHEOREM INTERNATIONAL PRIVATE LIMITED
Barkatpura,APHYD2495953000,12305,50202,AADEEP FOUNDATION
Barkatpura,APHYD2497709000,12301,50202,S S ENTERPRISES
Barkatpura,APHYD2498648000,12302,50202,ASCENZA PHARMACEUTICALS PRIVATE LIMITED
Barkatpura,APHYD2509932000,12301,50202,HIMAJ IMPEX
Barkatpura,APHYD2513244000,11705,50202,SALES SQUAD TECHNOLOGIES PRIVATE LIMITED
Barkatpura,APHYD2515672000,12302,50202,VYROCHANI ENTERPRISE PRIVATE LIMITED
Barkatpura,APHYD2516455000,12304,50202,EVEZY INDIA PRIVATE LIMITED
Barkatpura,APHYD2517311000,12305,50202,DIAGNOMART HEALTHCARE PRIVATE LIMITED
Barkatpura,APHYD2518850000,12303,50202,KSG IT SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2533767000,12302,50202,HOUSINGAXIS PRIVATE LIMITED
Barkatpura,APHYD2536045000,12301,50202,A R V CONSTRUCTIONS  DEVELOPERS PRIVATE LIMITED
Barkatpura,APHYD2540808000,12303,50202,SMART CASTLE INFRA PRIVATE LIMITED
Barkatpura,APHYD2544399000,12301,50202,SAINIVE TECHNOLOGIE SERVICES PRIVATE LIMITED
Barkatpura,APHYD2544460000,12303,50202,VAKITI AYUSHCEAUTICALS PRIVATE LIMITED
Barkatpura,APHYD2551062000,12302,50202,VAKITI PHARMACEAUTICALS PRIVATE LIMITED
Barkatpura,APHYD2555503000,12303,50202,TAGGART CONTINUUM LEGAL CONSULTATION SERVICES PRIVATE LIMITED
Barkatpura,APHYD2559005000,12305,50202,BHARATHI AGRO CHEMICALS PRIVATE LIMITED
Barkatpura,APHYD2563074000,12305,50202,DEVARAI OVERSEAS PRIVATE LIMITED
Barkatpura,APHYD2564435000,12304,50202,UTSAV SAANVI PRIVATE LIMITED
Barkatpura,APHYD2564442000,12305,50202,YASHO INFRA PROJECTS PRIVATE LIMITED
Barkatpura,APHYD2565694000,12301,50202,EVPODZ PRIVATE LIMITED
Barkatpura,APHYD2574033000,12305,50202,PROPERTY WYINGS PRIVATE LIMITED
Barkatpura,APHYD2574814000,12301,50202,SRIHASI EXPORTS  IMPORTS (OPC) PRIVATE LIMITED
Barkatpura,APHYD2576790000,12301,50202,SRINIVASA TRANSFORMER WORKS
Barkatpura,APHYD2581542000,12305,50202,SQUAREBOX REALITY PRIVATE LIMITED
Barkatpura,APHYD2581879000,12305,50202,SLENPAY PRIVATE LIMITED
Barkatpura,APHYD2582143000,12302,50202,INAV AGRO MECH PRIVATE LIMITED
Barkatpura,APHYD2582624000,12301,50202,RICAS SECURITY AND HOUSEKEEPING SERVICES
Barkatpura,APHYD2587440000,12305,50202,TECHNO9C IT SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2587549000,12305,50202,SILICONIT CONSULTANTS PRIVATE LIMITED
Barkatpura,APHYD2587903000,12302,50202,HYCOS CHEMICALS PRIVATE LIMITED
Barkatpura,APHYD2594182000,12305,50202,CLAN FLEET PRIVATE LIMITED
Barkatpura,APHYD2594232000,12301,50202,AIBI DATA SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2597565000,12305,50202,FLYAVES INDUSTRIES PRIVATE LIMITED
Barkatpura,APHYD2602570000,12301,50202,UTTAM ENTERPRISES
Barkatpura,APHYD2606458000,12305,50202,KOUNDINYA GLOBAL MERCHANDISE PRIVATE LIMITED
Barkatpura,APHYD2614332000,12305,50202,BASL REAL ESTATE SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2619493000,12305,50202,NTHEYE TECHNOLOGIES PRIVATE LIMITED
Barkatpura,APHYD2620973000,12305,50202,SANLEE HEALTHCARE PRIVATE LIMITED
Barkatpura,APHYD2626976000,12302,50202,SSSV PROJECTS PRIVATE LIMITED
Barkatpura,APHYD2627368000,12304,50202,LORVEN ENTERPRISES
Barkatpura,APHYD2628118000,12302,50202,RABHA FASHIONS PRIVATE LIMITED
Barkatpura,APHYD2630099000,12304,50202,NETTOYER CORPORATE SERVICES PRIVATE LIMITED
Barkatpura,APHYD2635428000,12302,50202,SCINAC INTERNATIONAL PRIVATE LIMITED
Barkatpura,APHYD2640952000,12301,50202,MR ENGINEERING
Barkatpura,APHYD2641166000,12301,50202,ATHEOREM ACADEMY PRIVATE LIMITED
Barkatpura,APHYD2646883000,12304,50202,MVR ELECTRICAL INFRA
Barkatpura,APHYD2650160000,12302,50202,SRI NRUTVIK SERVICES PRIVATE LIMITED
Barkatpura,APHYD2651153000,12304,50202,REVERED SALES AND DISTRIBUTION PRIVATE LIMITED
Barkatpura,APHYD2653203000,12303,50202,ATHEOREM IT SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2653258000,12304,50202,ATHEOREM GAMES AR VR AND XR STUDIOS PRIVATE LIMITED
Barkatpura,APHYD2653342000,12301,50202,ATHEOREM AUDIO  SOUND DESIGN STUDIOS PRIVATE LIMITED
Barkatpura,APHYD2653746000,12305,50202,"ATHEOREM FILM, ANIMATION  VFX STUDIOS PRIVATE LIMITED"
Barkatpura,APHYD2653752000,12301,50202,ATHEOREM EVENT SOLUTIONS PRIVATE LIMITED
Barkatpura,APHYD2654528000,12303,50202,BHAVISYA SOFTWARE PRIVATE LIMITED
Barkatpura,APHYD2655892000,12304,50202,7 DOTS SMART SOLUTIONS (OPC) PRIVATE LIMITED
Barkatpura,APHYD2656367000,12302,50202,BASRI FATIMA FOUNDATION
Barkatpura,APHYD2664213000,12301,50202,S4 SECURITY AND MANPOWER CONSULTANCY
Barkatpura,APHYD2665207000,12302,50202,NPOLL MANAGEMENT CONSULTANCY SERVICES PRIVATE LIMITED
Barkatpura,APHYD2674981000,12301,50202,SRI NRUTHIN TECHNOLOGIES PRIVATE LIMITED
Barkatpura,APHYD2677162000,12302,50202,SVSM AGRITECH PRIVATE LIMITED
